año,trimestre,origen_denuncia,provincia,comunidad,total_denuncias
2019,segundo,victima,palencia,castilla y leon,0
2019,segundo,familiar,palencia,castilla y leon,0
2019,segundo,policia_victima,palencia,castilla y leon,75
2019,segundo,policia_familiar,palencia,castilla y leon,0
2019,segundo,intervencion_policial_directa,palencia,castilla y leon,4
2019,segundo,parte_lesiones,palencia,castilla y leon,0
2019,segundo,asistencia_terceros,palencia,castilla y leon,0
2019,tercero,victima,palencia,castilla y leon,0
2019,tercero,familiar,palencia,castilla y leon,0
2019,tercero,policia_victima,palencia,castilla y leon,90
2019,tercero,policia_familiar,palencia,castilla y leon,0
2019,tercero,intervencion_policial_directa,palencia,castilla y leon,5
2019,tercero,parte_lesiones,palencia,castilla y leon,0
2019,tercero,asistencia_terceros,palencia,castilla y leon,0
2019,cuarto,victima,palencia,castilla y leon,0
2019,cuarto,familiar,palencia,castilla y leon,0
2019,cuarto,policia_victima,palencia,castilla y leon,75
2019,cuarto,policia_familiar,palencia,castilla y leon,0
2019,cuarto,intervencion_policial_directa,palencia,castilla y leon,8
2019,cuarto,parte_lesiones,palencia,castilla y leon,0
2019,cuarto,asistencia_terceros,palencia,castilla y leon,0
2020,primero,victima,palencia,castilla y leon,0
2020,primero,familiar,palencia,castilla y leon,0
2020,primero,policia_victima,palencia,castilla y leon,68
2020,primero,policia_familiar,palencia,castilla y leon,2
2020,primero,intervencion_policial_directa,palencia,castilla y leon,5
2020,primero,parte_lesiones,palencia,castilla y leon,1
2020,primero,asistencia_terceros,palencia,castilla y leon,0
2020,segundo,victima,palencia,castilla y leon,0
2020,segundo,familiar,palencia,castilla y leon,0
2020,segundo,policia_victima,palencia,castilla y leon,50
2020,segundo,policia_familiar,palencia,castilla y leon,0
2020,segundo,intervencion_policial_directa,palencia,castilla y leon,1
2020,segundo,parte_lesiones,palencia,castilla y leon,0
2020,segundo,asistencia_terceros,palencia,castilla y leon,0
2020,tercero,victima,palencia,castilla y leon,0
2020,tercero,familiar,palencia,castilla y leon,0
2020,tercero,policia_victima,palencia,castilla y leon,59
2020,tercero,policia_familiar,palencia,castilla y leon,0
2020,tercero,intervencion_policial_directa,palencia,castilla y leon,4
2020,tercero,parte_lesiones,palencia,castilla y leon,0
2020,tercero,asistencia_terceros,palencia,castilla y leon,0
2020,cuarto,victima,palencia,castilla y leon,0
2020,cuarto,familiar,palencia,castilla y leon,0
2020,cuarto,policia_victima,palencia,castilla y leon,59
2020,cuarto,policia_familiar,palencia,castilla y leon,0
2020,cuarto,intervencion_policial_directa,palencia,castilla y leon,2
2020,cuarto,parte_lesiones,palencia,castilla y leon,0
2020,cuarto,asistencia_terceros,palencia,castilla y leon,0
2021,primero,victima,palencia,castilla y leon,0
2021,primero,familiar,palencia,castilla y leon,0
2021,primero,policia_victima,palencia,castilla y leon,61
2021,primero,policia_familiar,palencia,castilla y leon,0
2021,primero,intervencion_policial_directa,palencia,castilla y leon,3
2021,primero,parte_lesiones,palencia,castilla y leon,0
2021,primero,asistencia_terceros,palencia,castilla y leon,1
2021,segundo,victima,palencia,castilla y leon,1
2021,segundo,familiar,palencia,castilla y leon,0
2021,segundo,policia_victima,palencia,castilla y leon,67
2021,segundo,policia_familiar,palencia,castilla y leon,0
2021,segundo,intervencion_policial_directa,palencia,castilla y leon,4
2021,segundo,parte_lesiones,palencia,castilla y leon,0
2021,segundo,asistencia_terceros,palencia,castilla y leon,0
2021,tercero,victima,palencia,castilla y leon,0
2021,tercero,familiar,palencia,castilla y leon,0
2021,tercero,policia_victima,palencia,castilla y leon,98
2021,tercero,policia_familiar,palencia,castilla y leon,1
2021,tercero,intervencion_policial_directa,palencia,castilla y leon,2
2021,tercero,parte_lesiones,palencia,castilla y leon,0
2021,tercero,asistencia_terceros,palencia,castilla y leon,0
2021,cuarto,victima,palencia,castilla y leon,0
2021,cuarto,familiar,palencia,castilla y leon,0
2021,cuarto,policia_victima,palencia,castilla y leon,84
2021,cuarto,policia_familiar,palencia,castilla y leon,0
2021,cuarto,intervencion_policial_directa,palencia,castilla y leon,1
2021,cuarto,parte_lesiones,palencia,castilla y leon,0
2021,cuarto,asistencia_terceros,palencia,castilla y leon,0
2022,primero,victima,palencia,castilla y leon,0
2022,primero,familiar,palencia,castilla y leon,0
2022,primero,policia_victima,palencia,castilla y leon,81
2022,primero,policia_familiar,palencia,castilla y leon,0
2022,primero,intervencion_policial_directa,palencia,castilla y leon,3
2022,primero,parte_lesiones,palencia,castilla y leon,0
2022,primero,asistencia_terceros,palencia,castilla y leon,0
2022,segundo,victima,palencia,castilla y leon,0
2022,segundo,familiar,palencia,castilla y leon,0
2022,segundo,policia_victima,palencia,castilla y leon,101
2022,segundo,policia_familiar,palencia,castilla y leon,0
2022,segundo,intervencion_policial_directa,palencia,castilla y leon,0
2022,segundo,parte_lesiones,palencia,castilla y leon,0
2022,segundo,asistencia_terceros,palencia,castilla y leon,0
2022,tercero,victima,palencia,castilla y leon,0
2022,tercero,familiar,palencia,castilla y leon,0
2022,tercero,policia_victima,palencia,castilla y leon,85
2022,tercero,policia_familiar,palencia,castilla y leon,0
2022,tercero,intervencion_policial_directa,palencia,castilla y leon,3
2022,tercero,parte_lesiones,palencia,castilla y leon,0
2022,tercero,asistencia_terceros,palencia,castilla y leon,0
2022,cuarto,victima,palencia,castilla y leon,0
2022,cuarto,familiar,palencia,castilla y leon,0
2022,cuarto,policia_victima,palencia,castilla y leon,76
2022,cuarto,policia_familiar,palencia,castilla y leon,0
2022,cuarto,intervencion_policial_directa,palencia,castilla y leon,0
2022,cuarto,parte_lesiones,palencia,castilla y leon,0
2022,cuarto,asistencia_terceros,palencia,castilla y leon,0
2023,primero,victima,palencia,castilla y leon,6
2023,primero,familiar,palencia,castilla y leon,0
2023,primero,policia_victima,palencia,castilla y leon,124
2023,primero,policia_familiar,palencia,castilla y leon,2
2023,primero,intervencion_policial_directa,palencia,castilla y leon,14
2023,primero,parte_lesiones,palencia,castilla y leon,22
2023,primero,asistencia_terceros,palencia,castilla y leon,0
2023,segundo,victima,palencia,castilla y leon,0
2023,segundo,familiar,palencia,castilla y leon,0
2023,segundo,policia_victima,palencia,castilla y leon,109
2023,segundo,policia_familiar,palencia,castilla y leon,0
2023,segundo,intervencion_policial_directa,palencia,castilla y leon,2
2023,segundo,parte_lesiones,palencia,castilla y leon,0
2023,segundo,asistencia_terceros,palencia,castilla y leon,0
2009,primero,victima,salamanca,castilla y leon,120
2009,primero,familiar,salamanca,castilla y leon,0
2009,primero,policia_victima,salamanca,castilla y leon,22
2009,primero,policia_familiar,salamanca,castilla y leon,0
2009,primero,intervencion_policial_directa,salamanca,castilla y leon,3
2009,primero,parte_lesiones,salamanca,castilla y leon,11
2009,primero,asistencia_terceros,salamanca,castilla y leon,0
2009,segundo,victima,salamanca,castilla y leon,7
2009,segundo,familiar,salamanca,castilla y leon,0
2009,segundo,policia_victima,salamanca,castilla y leon,122
2009,segundo,policia_familiar,salamanca,castilla y leon,0
2009,segundo,intervencion_policial_directa,salamanca,castilla y leon,0
2009,segundo,parte_lesiones,salamanca,castilla y leon,8
2009,segundo,asistencia_terceros,salamanca,castilla y leon,0
2009,tercero,victima,salamanca,castilla y leon,29
2009,tercero,familiar,salamanca,castilla y leon,0
2009,tercero,policia_victima,salamanca,castilla y leon,114
2009,tercero,policia_familiar,salamanca,castilla y leon,1
2009,tercero,intervencion_policial_directa,salamanca,castilla y leon,1
2009,tercero,parte_lesiones,salamanca,castilla y leon,5
2009,tercero,asistencia_terceros,salamanca,castilla y leon,0
2009,cuarto,victima,salamanca,castilla y leon,24
2009,cuarto,familiar,salamanca,castilla y leon,0
2009,cuarto,policia_victima,salamanca,castilla y leon,92
2009,cuarto,policia_familiar,salamanca,castilla y leon,1
2009,cuarto,intervencion_policial_directa,salamanca,castilla y leon,0
2009,cuarto,parte_lesiones,salamanca,castilla y leon,13
2009,cuarto,asistencia_terceros,salamanca,castilla y leon,0
2010,primero,victima,salamanca,castilla y leon,4
2010,primero,familiar,salamanca,castilla y leon,0
2010,primero,policia_victima,salamanca,castilla y leon,105
2010,primero,policia_familiar,salamanca,castilla y leon,1
2010,primero,intervencion_policial_directa,salamanca,castilla y leon,1
2010,primero,parte_lesiones,salamanca,castilla y leon,15
2010,primero,asistencia_terceros,salamanca,castilla y leon,0
2010,segundo,victima,salamanca,castilla y leon,14
2010,segundo,familiar,salamanca,castilla y leon,0
2010,segundo,policia_victima,salamanca,castilla y leon,103
2010,segundo,policia_familiar,salamanca,castilla y leon,0
2010,segundo,intervencion_policial_directa,salamanca,castilla y leon,1
2010,segundo,parte_lesiones,salamanca,castilla y leon,15
2010,segundo,asistencia_terceros,salamanca,castilla y leon,0
2010,tercero,victima,salamanca,castilla y leon,10
2010,tercero,familiar,salamanca,castilla y leon,0
2010,tercero,policia_victima,salamanca,castilla y leon,112
2010,tercero,policia_familiar,salamanca,castilla y leon,1
2010,tercero,intervencion_policial_directa,salamanca,castilla y leon,0
2010,tercero,parte_lesiones,salamanca,castilla y leon,13
2010,tercero,asistencia_terceros,salamanca,castilla y leon,0
2010,cuarto,victima,salamanca,castilla y leon,6
2010,cuarto,familiar,salamanca,castilla y leon,0
2010,cuarto,policia_victima,salamanca,castilla y leon,89
2010,cuarto,policia_familiar,salamanca,castilla y leon,0
2010,cuarto,intervencion_policial_directa,salamanca,castilla y leon,0
2010,cuarto,parte_lesiones,salamanca,castilla y leon,14
2010,cuarto,asistencia_terceros,salamanca,castilla y leon,0
2011,primero,victima,salamanca,castilla y leon,7
2011,primero,familiar,salamanca,castilla y leon,0
2011,primero,policia_victima,salamanca,castilla y leon,100
2011,primero,policia_familiar,salamanca,castilla y leon,1
2011,primero,intervencion_policial_directa,salamanca,castilla y leon,0
2011,primero,parte_lesiones,salamanca,castilla y leon,12
2011,primero,asistencia_terceros,salamanca,castilla y leon,0
2011,segundo,victima,salamanca,castilla y leon,4
2011,segundo,familiar,salamanca,castilla y leon,0
2011,segundo,policia_victima,salamanca,castilla y leon,104
2011,segundo,policia_familiar,salamanca,castilla y leon,0
2011,segundo,intervencion_policial_directa,salamanca,castilla y leon,4
2011,segundo,parte_lesiones,salamanca,castilla y leon,12
2011,segundo,asistencia_terceros,salamanca,castilla y leon,0
2011,tercero,victima,salamanca,castilla y leon,18
2011,tercero,familiar,salamanca,castilla y leon,0
2011,tercero,policia_victima,salamanca,castilla y leon,99
2011,tercero,policia_familiar,salamanca,castilla y leon,0
2011,tercero,intervencion_policial_directa,salamanca,castilla y leon,0
2011,tercero,parte_lesiones,salamanca,castilla y leon,12
2011,tercero,asistencia_terceros,salamanca,castilla y leon,0
2011,cuarto,victima,salamanca,castilla y leon,10
2011,cuarto,familiar,salamanca,castilla y leon,0
2011,cuarto,policia_victima,salamanca,castilla y leon,71
2011,cuarto,policia_familiar,salamanca,castilla y leon,0
2011,cuarto,intervencion_policial_directa,salamanca,castilla y leon,5
2011,cuarto,parte_lesiones,salamanca,castilla y leon,10
2011,cuarto,asistencia_terceros,salamanca,castilla y leon,0
2012,primero,victima,salamanca,castilla y leon,11
2012,primero,familiar,salamanca,castilla y leon,0
2012,primero,policia_victima,salamanca,castilla y leon,79
2012,primero,policia_familiar,salamanca,castilla y leon,0
2012,primero,intervencion_policial_directa,salamanca,castilla y leon,0
2012,primero,parte_lesiones,salamanca,castilla y leon,12
2012,primero,asistencia_terceros,salamanca,castilla y leon,0
2012,segundo,victima,salamanca,castilla y leon,3
2012,segundo,familiar,salamanca,castilla y leon,0
2012,segundo,policia_victima,salamanca,castilla y leon,91
2012,segundo,policia_familiar,salamanca,castilla y leon,0
2012,segundo,intervencion_policial_directa,salamanca,castilla y leon,3
2012,segundo,parte_lesiones,salamanca,castilla y leon,16
2012,segundo,asistencia_terceros,salamanca,castilla y leon,0
2012,tercero,victima,salamanca,castilla y leon,2
2012,tercero,familiar,salamanca,castilla y leon,0
2012,tercero,policia_victima,salamanca,castilla y leon,72
2012,tercero,policia_familiar,salamanca,castilla y leon,0
2012,tercero,intervencion_policial_directa,salamanca,castilla y leon,5
2012,tercero,parte_lesiones,salamanca,castilla y leon,19
2012,tercero,asistencia_terceros,salamanca,castilla y leon,0
2012,cuarto,victima,salamanca,castilla y leon,16
2012,cuarto,familiar,salamanca,castilla y leon,0
2012,cuarto,policia_victima,salamanca,castilla y leon,82
2012,cuarto,policia_familiar,salamanca,castilla y leon,0
2012,cuarto,intervencion_policial_directa,salamanca,castilla y leon,0
2012,cuarto,parte_lesiones,salamanca,castilla y leon,8
2012,cuarto,asistencia_terceros,salamanca,castilla y leon,0
2013,primero,victima,salamanca,castilla y leon,10
2013,primero,familiar,salamanca,castilla y leon,0
2013,primero,policia_victima,salamanca,castilla y leon,77
2013,primero,policia_familiar,salamanca,castilla y leon,0
2013,primero,intervencion_policial_directa,salamanca,castilla y leon,4
2013,primero,parte_lesiones,salamanca,castilla y leon,15
2013,primero,asistencia_terceros,salamanca,castilla y leon,0
2013,segundo,victima,salamanca,castilla y leon,5
2013,segundo,familiar,salamanca,castilla y leon,0
2013,segundo,policia_victima,salamanca,castilla y leon,18
2013,segundo,policia_familiar,salamanca,castilla y leon,2
2013,segundo,intervencion_policial_directa,salamanca,castilla y leon,2
2013,segundo,parte_lesiones,salamanca,castilla y leon,4
2013,segundo,asistencia_terceros,salamanca,castilla y leon,1
2013,tercero,victima,salamanca,castilla y leon,6
2013,tercero,familiar,salamanca,castilla y leon,0
2013,tercero,policia_victima,salamanca,castilla y leon,97
2013,tercero,policia_familiar,salamanca,castilla y leon,0
2013,tercero,intervencion_policial_directa,salamanca,castilla y leon,5
2013,tercero,parte_lesiones,salamanca,castilla y leon,0
2013,tercero,asistencia_terceros,salamanca,castilla y leon,0
2013,cuarto,victima,salamanca,castilla y leon,6
2013,cuarto,familiar,salamanca,castilla y leon,0
2013,cuarto,policia_victima,salamanca,castilla y leon,56
2013,cuarto,policia_familiar,salamanca,castilla y leon,0
2013,cuarto,intervencion_policial_directa,salamanca,castilla y leon,4
2013,cuarto,parte_lesiones,salamanca,castilla y leon,0
2013,cuarto,asistencia_terceros,salamanca,castilla y leon,0
2014,primero,victima,salamanca,castilla y leon,5
2014,primero,familiar,salamanca,castilla y leon,0
2014,primero,policia_victima,salamanca,castilla y leon,68
2014,primero,policia_familiar,salamanca,castilla y leon,0
2014,primero,intervencion_policial_directa,salamanca,castilla y leon,7
2014,primero,parte_lesiones,salamanca,castilla y leon,3
2014,primero,asistencia_terceros,salamanca,castilla y leon,0
2014,segundo,victima,salamanca,castilla y leon,11
2014,segundo,familiar,salamanca,castilla y leon,0
2014,segundo,policia_victima,salamanca,castilla y leon,72
2014,segundo,policia_familiar,salamanca,castilla y leon,0
2014,segundo,intervencion_policial_directa,salamanca,castilla y leon,9
2014,segundo,parte_lesiones,salamanca,castilla y leon,7
2014,segundo,asistencia_terceros,salamanca,castilla y leon,0
2014,tercero,victima,salamanca,castilla y leon,4
2014,tercero,familiar,salamanca,castilla y leon,0
2014,tercero,policia_victima,salamanca,castilla y leon,72
2014,tercero,policia_familiar,salamanca,castilla y leon,1
2014,tercero,intervencion_policial_directa,salamanca,castilla y leon,2
2014,tercero,parte_lesiones,salamanca,castilla y leon,3
2014,tercero,asistencia_terceros,salamanca,castilla y leon,0
2014,cuarto,victima,salamanca,castilla y leon,0
2014,cuarto,familiar,salamanca,castilla y leon,0
2014,cuarto,policia_victima,salamanca,castilla y leon,67
2014,cuarto,policia_familiar,salamanca,castilla y leon,0
2014,cuarto,intervencion_policial_directa,salamanca,castilla y leon,6
2014,cuarto,parte_lesiones,salamanca,castilla y leon,5
2014,cuarto,asistencia_terceros,salamanca,castilla y leon,0
2015,primero,victima,salamanca,castilla y leon,0
2015,primero,familiar,salamanca,castilla y leon,0
2015,primero,policia_victima,salamanca,castilla y leon,68
2015,primero,policia_familiar,salamanca,castilla y leon,0
2015,primero,intervencion_policial_directa,salamanca,castilla y leon,8
2015,primero,parte_lesiones,salamanca,castilla y leon,4
2015,primero,asistencia_terceros,salamanca,castilla y leon,0
2015,segundo,victima,salamanca,castilla y leon,5
2015,segundo,familiar,salamanca,castilla y leon,0
2015,segundo,policia_victima,salamanca,castilla y leon,51
2015,segundo,policia_familiar,salamanca,castilla y leon,2
2015,segundo,intervencion_policial_directa,salamanca,castilla y leon,9
2015,segundo,parte_lesiones,salamanca,castilla y leon,4
2015,segundo,asistencia_terceros,salamanca,castilla y leon,0
2015,tercero,victima,salamanca,castilla y leon,13
2015,tercero,familiar,salamanca,castilla y leon,0
2015,tercero,policia_victima,salamanca,castilla y leon,46
2015,tercero,policia_familiar,salamanca,castilla y leon,0
2015,tercero,intervencion_policial_directa,salamanca,castilla y leon,3
2015,tercero,parte_lesiones,salamanca,castilla y leon,3
2015,tercero,asistencia_terceros,salamanca,castilla y leon,0
2015,cuarto,victima,salamanca,castilla y leon,2
2015,cuarto,familiar,salamanca,castilla y leon,0
2015,cuarto,policia_victima,salamanca,castilla y leon,58
2015,cuarto,policia_familiar,salamanca,castilla y leon,0
2015,cuarto,intervencion_policial_directa,salamanca,castilla y leon,3
2015,cuarto,parte_lesiones,salamanca,castilla y leon,4
2015,cuarto,asistencia_terceros,salamanca,castilla y leon,1
2016,primero,victima,salamanca,castilla y leon,0
2016,primero,familiar,salamanca,castilla y leon,0
2016,primero,policia_victima,salamanca,castilla y leon,62
2016,primero,policia_familiar,salamanca,castilla y leon,0
2016,primero,intervencion_policial_directa,salamanca,castilla y leon,6
2016,primero,parte_lesiones,salamanca,castilla y leon,7
2016,primero,asistencia_terceros,salamanca,castilla y leon,0
2016,segundo,victima,salamanca,castilla y leon,0
2016,segundo,familiar,salamanca,castilla y leon,0
2016,segundo,policia_victima,salamanca,castilla y leon,62
2016,segundo,policia_familiar,salamanca,castilla y leon,0
2016,segundo,intervencion_policial_directa,salamanca,castilla y leon,4
2016,segundo,parte_lesiones,salamanca,castilla y leon,2
2016,segundo,asistencia_terceros,salamanca,castilla y leon,0
2016,tercero,victima,salamanca,castilla y leon,8
2016,tercero,familiar,salamanca,castilla y leon,0
2016,tercero,policia_victima,salamanca,castilla y leon,79
2016,tercero,policia_familiar,salamanca,castilla y leon,1
2016,tercero,intervencion_policial_directa,salamanca,castilla y leon,6
2016,tercero,parte_lesiones,salamanca,castilla y leon,3
2016,tercero,asistencia_terceros,salamanca,castilla y leon,0
2016,cuarto,victima,salamanca,castilla y leon,2
2016,cuarto,familiar,salamanca,castilla y leon,0
2016,cuarto,policia_victima,salamanca,castilla y leon,68
2016,cuarto,policia_familiar,salamanca,castilla y leon,0
2016,cuarto,intervencion_policial_directa,salamanca,castilla y leon,1
2016,cuarto,parte_lesiones,salamanca,castilla y leon,2
2016,cuarto,asistencia_terceros,salamanca,castilla y leon,0
2017,primero,victima,salamanca,castilla y leon,0
2017,primero,familiar,salamanca,castilla y leon,0
2017,primero,policia_victima,salamanca,castilla y leon,186
2017,primero,policia_familiar,salamanca,castilla y leon,0
2017,primero,intervencion_policial_directa,salamanca,castilla y leon,3
2017,primero,parte_lesiones,salamanca,castilla y leon,0
2017,primero,asistencia_terceros,salamanca,castilla y leon,0
2017,segundo,victima,salamanca,castilla y leon,3
2017,segundo,familiar,salamanca,castilla y leon,0
2017,segundo,policia_victima,salamanca,castilla y leon,145
2017,segundo,policia_familiar,salamanca,castilla y leon,0
2017,segundo,intervencion_policial_directa,salamanca,castilla y leon,5
2017,segundo,parte_lesiones,salamanca,castilla y leon,3
2017,segundo,asistencia_terceros,salamanca,castilla y leon,0
2017,tercero,victima,salamanca,castilla y leon,0
2017,tercero,familiar,salamanca,castilla y leon,0
2017,tercero,policia_victima,salamanca,castilla y leon,150
2017,tercero,policia_familiar,salamanca,castilla y leon,0
2017,tercero,intervencion_policial_directa,salamanca,castilla y leon,8
2017,tercero,parte_lesiones,salamanca,castilla y leon,7
2017,tercero,asistencia_terceros,salamanca,castilla y leon,1
2017,cuarto,victima,salamanca,castilla y leon,0
2017,cuarto,familiar,salamanca,castilla y leon,0
2017,cuarto,policia_victima,salamanca,castilla y leon,146
2017,cuarto,policia_familiar,salamanca,castilla y leon,0
2017,cuarto,intervencion_policial_directa,salamanca,castilla y leon,6
2017,cuarto,parte_lesiones,salamanca,castilla y leon,3
2017,cuarto,asistencia_terceros,salamanca,castilla y leon,0
2018,primero,victima,salamanca,castilla y leon,4
2018,primero,familiar,salamanca,castilla y leon,0
2018,primero,policia_victima,salamanca,castilla y leon,153
2018,primero,policia_familiar,salamanca,castilla y leon,0
2018,primero,intervencion_policial_directa,salamanca,castilla y leon,16
2018,primero,parte_lesiones,salamanca,castilla y leon,4
2018,primero,asistencia_terceros,salamanca,castilla y leon,0
2018,segundo,victima,salamanca,castilla y leon,2
2018,segundo,familiar,salamanca,castilla y leon,0
2018,segundo,policia_victima,salamanca,castilla y leon,116
2018,segundo,policia_familiar,salamanca,castilla y leon,0
2018,segundo,intervencion_policial_directa,salamanca,castilla y leon,10
2018,segundo,parte_lesiones,salamanca,castilla y leon,9
2018,segundo,asistencia_terceros,salamanca,castilla y leon,0
2018,tercero,victima,salamanca,castilla y leon,0
2018,tercero,familiar,salamanca,castilla y leon,0
2018,tercero,policia_victima,salamanca,castilla y leon,151
2018,tercero,policia_familiar,salamanca,castilla y leon,1
2018,tercero,intervencion_policial_directa,salamanca,castilla y leon,8
2018,tercero,parte_lesiones,salamanca,castilla y leon,17
2018,tercero,asistencia_terceros,salamanca,castilla y leon,0
2018,cuarto,victima,salamanca,castilla y leon,0
2018,cuarto,familiar,salamanca,castilla y leon,0
2018,cuarto,policia_victima,salamanca,castilla y leon,146
2018,cuarto,policia_familiar,salamanca,castilla y leon,1
2018,cuarto,intervencion_policial_directa,salamanca,castilla y leon,9
2018,cuarto,parte_lesiones,salamanca,castilla y leon,8
2018,cuarto,asistencia_terceros,salamanca,castilla y leon,0
2019,primero,victima,salamanca,castilla y leon,0
2019,primero,familiar,salamanca,castilla y leon,0
2019,primero,policia_victima,salamanca,castilla y leon,142
2019,primero,policia_familiar,salamanca,castilla y leon,0
2019,primero,intervencion_policial_directa,salamanca,castilla y leon,8
2019,primero,parte_lesiones,salamanca,castilla y leon,3
2019,primero,asistencia_terceros,salamanca,castilla y leon,0
2019,segundo,victima,salamanca,castilla y leon,0
2019,segundo,familiar,salamanca,castilla y leon,0
2019,segundo,policia_victima,salamanca,castilla y leon,110
2019,segundo,policia_familiar,salamanca,castilla y leon,0
2019,segundo,intervencion_policial_directa,salamanca,castilla y leon,2
2019,segundo,parte_lesiones,salamanca,castilla y leon,0
2019,segundo,asistencia_terceros,salamanca,castilla y leon,0
2019,tercero,victima,salamanca,castilla y leon,0
2019,tercero,familiar,salamanca,castilla y leon,0
2019,tercero,policia_victima,salamanca,castilla y leon,116
2019,tercero,policia_familiar,salamanca,castilla y leon,0
2019,tercero,intervencion_policial_directa,salamanca,castilla y leon,16
2019,tercero,parte_lesiones,salamanca,castilla y leon,3
2019,tercero,asistencia_terceros,salamanca,castilla y leon,0
2019,cuarto,victima,salamanca,castilla y leon,0
2019,cuarto,familiar,salamanca,castilla y leon,0
2019,cuarto,policia_victima,salamanca,castilla y leon,75
2019,cuarto,policia_familiar,salamanca,castilla y leon,0
2019,cuarto,intervencion_policial_directa,salamanca,castilla y leon,30
2019,cuarto,parte_lesiones,salamanca,castilla y leon,3
2019,cuarto,asistencia_terceros,salamanca,castilla y leon,0
2020,primero,victima,salamanca,castilla y leon,2
2020,primero,familiar,salamanca,castilla y leon,1
2020,primero,policia_victima,salamanca,castilla y leon,70
2020,primero,policia_familiar,salamanca,castilla y leon,2
2020,primero,intervencion_policial_directa,salamanca,castilla y leon,45
2020,primero,parte_lesiones,salamanca,castilla y leon,0
2020,primero,asistencia_terceros,salamanca,castilla y leon,0
2020,segundo,victima,salamanca,castilla y leon,0
2020,segundo,familiar,salamanca,castilla y leon,0
2020,segundo,policia_victima,salamanca,castilla y leon,67
2020,segundo,policia_familiar,salamanca,castilla y leon,0
2020,segundo,intervencion_policial_directa,salamanca,castilla y leon,20
2020,segundo,parte_lesiones,salamanca,castilla y leon,0
2020,segundo,asistencia_terceros,salamanca,castilla y leon,0
2020,tercero,victima,salamanca,castilla y leon,0
2020,tercero,familiar,salamanca,castilla y leon,0
2020,tercero,policia_victima,salamanca,castilla y leon,122
2020,tercero,policia_familiar,salamanca,castilla y leon,0
2020,tercero,intervencion_policial_directa,salamanca,castilla y leon,8
2020,tercero,parte_lesiones,salamanca,castilla y leon,5
2020,tercero,asistencia_terceros,salamanca,castilla y leon,0
2020,cuarto,victima,salamanca,castilla y leon,0
2020,cuarto,familiar,salamanca,castilla y leon,0
2020,cuarto,policia_victima,salamanca,castilla y leon,84
2020,cuarto,policia_familiar,salamanca,castilla y leon,0
2020,cuarto,intervencion_policial_directa,salamanca,castilla y leon,6
2020,cuarto,parte_lesiones,salamanca,castilla y leon,0
2020,cuarto,asistencia_terceros,salamanca,castilla y leon,0
2021,primero,victima,salamanca,castilla y leon,0
2021,primero,familiar,salamanca,castilla y leon,0
2021,primero,policia_victima,salamanca,castilla y leon,75
2021,primero,policia_familiar,salamanca,castilla y leon,0
2021,primero,intervencion_policial_directa,salamanca,castilla y leon,0
2021,primero,parte_lesiones,salamanca,castilla y leon,0
2021,primero,asistencia_terceros,salamanca,castilla y leon,0
2021,segundo,victima,salamanca,castilla y leon,0
2021,segundo,familiar,salamanca,castilla y leon,0
2021,segundo,policia_victima,salamanca,castilla y leon,88
2021,segundo,policia_familiar,salamanca,castilla y leon,0
2021,segundo,intervencion_policial_directa,salamanca,castilla y leon,0
2021,segundo,parte_lesiones,salamanca,castilla y leon,0
2021,segundo,asistencia_terceros,salamanca,castilla y leon,0
2021,tercero,victima,salamanca,castilla y leon,0
2021,tercero,familiar,salamanca,castilla y leon,0
2021,tercero,policia_victima,salamanca,castilla y leon,114
2021,tercero,policia_familiar,salamanca,castilla y leon,0
2021,tercero,intervencion_policial_directa,salamanca,castilla y leon,10
2021,tercero,parte_lesiones,salamanca,castilla y leon,1
2021,tercero,asistencia_terceros,salamanca,castilla y leon,0
2021,cuarto,victima,salamanca,castilla y leon,0
2021,cuarto,familiar,salamanca,castilla y leon,0
2021,cuarto,policia_victima,salamanca,castilla y leon,94
2021,cuarto,policia_familiar,salamanca,castilla y leon,1
2021,cuarto,intervencion_policial_directa,salamanca,castilla y leon,2
2021,cuarto,parte_lesiones,salamanca,castilla y leon,0
2021,cuarto,asistencia_terceros,salamanca,castilla y leon,0
2022,primero,victima,salamanca,castilla y leon,0
2022,primero,familiar,salamanca,castilla y leon,0
2022,primero,policia_victima,salamanca,castilla y leon,105
2022,primero,policia_familiar,salamanca,castilla y leon,0
2022,primero,intervencion_policial_directa,salamanca,castilla y leon,5
2022,primero,parte_lesiones,salamanca,castilla y leon,5
2022,primero,asistencia_terceros,salamanca,castilla y leon,0
2022,segundo,victima,salamanca,castilla y leon,0
2022,segundo,familiar,salamanca,castilla y leon,0
2022,segundo,policia_victima,salamanca,castilla y leon,125
2022,segundo,policia_familiar,salamanca,castilla y leon,1
2022,segundo,intervencion_policial_directa,salamanca,castilla y leon,9
2022,segundo,parte_lesiones,salamanca,castilla y leon,3
2022,segundo,asistencia_terceros,salamanca,castilla y leon,0
2022,tercero,victima,salamanca,castilla y leon,0
2022,tercero,familiar,salamanca,castilla y leon,0
2022,tercero,policia_victima,salamanca,castilla y leon,144
2022,tercero,policia_familiar,salamanca,castilla y leon,1
2022,tercero,intervencion_policial_directa,salamanca,castilla y leon,10
2022,tercero,parte_lesiones,salamanca,castilla y leon,12
2022,tercero,asistencia_terceros,salamanca,castilla y leon,0
2022,cuarto,victima,salamanca,castilla y leon,0
2022,cuarto,familiar,salamanca,castilla y leon,0
